1+11=13|1+11=12
58+68=129|58+68=126
58+7=63|58+7=65
58+71=120|58+71=129
58+71=126|58+71=129
58+72=136|58+72=130
58+72=139|58+72=130
58+74=133|58+74=132
58+77=133|58+77=135
58+78=130|58+78=136
58+78=139|58+78=136
58+8=69|58+8=66
58+81=130|58+81=139
58+81=136|58+81=139
58+82=146|58+82=140
58+82=149|58+82=140
58+84=143|58+84=142
58+87=143|58+87=145
58+88=140|58+88=146
58+88=149|58+88=146
58+91=146|58+91=149
58+92=156|58+92=150
58+92=159|58+92=150
58+94=153|58+94=152
58+97=153|58+97=155
58+98=150|58+98=156
58+98=159|58+98=156
59-13=40|59-13=46
59-14=43|59-14=45
59-16=42|59-16=43
59-16=45|59-16=43
59-17=43|59-17=42
59-23=30|59-23=36
59-24=33|59-24=35
59-26=32|59-26=33
59-26=35|59-26=33
59-27=33|59-27=32
59-3=50|59-3=56
59-33=20|59-33=26
59-34=23|59-34=25
59-36=22|59-36=23
59-36=25|59-36=23
59-37=23|59-37=22
59-4=53|59-4=55
59-43=10|59-43=16
59-44=13|59-44=15
59-46=12|59-46=13
59-46=15|59-46=13
59-47=13|59-47=12
59-53=0|59-53=6
59-54=3|59-54=5
59-56=2|59-56=3
59-56=5|59-56=3
59-57=3|59-57=2
59-6=52|59-6=53
59-6=55|59-6=53
59-7=53|59-7=52
59+11=79|59+11=70
59+13=73|59+13=72
59+14=72|59+14=73
59+14=75|59+14=73
59+17=70|59+17=76
59+21=89|59+21=80
59+23=83|59+23=82
59+24=82|59+24=83
59+24=85|59+24=83
59+27=80|59+27=86
59+3=63|59+3=62
59+31=99|59+31=90
59+33=93|59+33=92
59+34=92|59+34=93
59+34=95|59+34=93
59+37=90|59+37=96
59+4=62|59+4=63
59+41=109|59+41=100
59+43=103|59+43=102
59+44=102|59+44=103
59+44=105|59+44=103
59+47=100|59+47=106
59+51=119|59+51=110
59+53=113|59+53=112
59+54=112|59+54=113
59+54=115|59+54=113
59+57=110|59+57=116
59+61=129|59+61=120
59+63=123|59+63=122
59+64=122|59+64=123
59+64=125|59+64=123
59+67=120|59+67=126
59+7=60|59+7=66
59+71=139|59+71=130
59+73=133|59+73=132
59+74=132|59+74=133
59+74=135|59+74=133
59+77=130|59+77=136
59+83=143|59+83=142
59+84=142|59+84=143
59+84=145|59+84=143
59+87=140|59+87=146
59+91=159|59+91=150
59+93=153|59+93=152
59+94=152|59+94=153
59+94=155|59+94=153
59+97=150|59+97=156
6+14=26|6+14=20
6+14=29|6+14=20
6+17=22|6+17=23
6+17=25|6+17=23
6+24=36|6+24=30
6+24=39|6+24=30
6+27=32|6+27=33
6+27=35|6+27=33
6+34=46|6+34=40
6+34=49|6+34=40
6+37=42|6+37=43
6+37=45|6+37=43
6+44=56|6+44=50
6+44=59|6+44=50
6+47=52|6+47=53
6+47=55|6+47=53
6+54=66|6+54=60
6+57=62|6+57=63
6+57=65|6+57=63
6+64=76|6+64=70
6+64=79|6+64=70
6+67=72|6+67=73
6+67=75|6+67=73
6+74=86|6+74=80
6+74=89|6+74=80
6+77=82|6+77=83
6+77=85|6+77=83
6+84=96|6+84=90
6+87=92|6+87=93
6+87=95|6+87=93
6+94=106|6+94=100
6+94=109|6+94=100
6+97=102|6+97=103
6+97=105|6+97=103
60-1=50|60-1=59
60-1=56|60-1=59
60-11=40|60-11=49
60-11=46|60-11=49
60-14=40|60-14=46
60-14=49|60-14=46
60-17=42|60-17=43
60-18=43|60-18=42
60-21=30|60-21=39
60-21=36|60-21=39
60-24=30|60-24=36
60-24=39|60-24=36
60-27=32|60-27=33
60-28=33|60-28=32
60-31=20|60-31=29
60-31=26|60-31=29
60-34=20|60-34=26
60-34=29|60-34=26
60-37=22|60-37=23
60-38=23|60-38=22
60-4=50|60-4=56
60-4=59|60-4=56
60-41=10|60-41=19
60-41=16|60-41=19
60-44=10|60-44=16
60-44=19|60-44=16
60-47=12|60-47=13
60-48=13|60-48=12
60-51=0|60-51=9
60-51=6|60-51=9
60-54=0|60-54=6
60-54=9|60-54=6
60-57=2|60-57=3
60-58=3|60-58=2
60-7=52|60-7=53
60-8=53|60-8=52
61-1=66|61-1=60
61-1=69|61-1=60
61-11=56|61-11=50
61-11=59|61-11=50
61-12=40|61-12=49
61-12=46|61-12=49
61-15=40|61-15=46
61-16=43|61-16=45
61-18=42|61-18=43
61-18=45|61-18=43
61-19=43|61-19=42
61-2=50|61-2=59
61-2=56|61-2=59
61-21=46|61-21=40
61-21=49|61-21=40
61-22=30|61-22=39
61-22=36|61-22=39
61-25=30|61-25=36
61-26=33|61-26=35
61-28=32|61-28=33
61-28=35|61-28=33
61-29=33|61-29=32
61-31=36|61-31=30
61-31=39|61-31=30
61-32=20|61-32=29
61-32=26|61-32=29
61-35=20|61-35=26
61-36=23|61-36=25
61-38=22|61-38=23
61-38=25|61-38=23
61-39=23|61-39=22
61-41=26|61-41=20
61-41=29|61-41=20
61-42=10|61-42=19
61-42=16|61-42=19
61-45=10|61-45=16
61-46=13|61-46=15
61-48=12|61-48=13
61-48=15|61-48=13
61-49=13|61-49=12
61-5=50|61-5=56
61-51=16|61-51=10
61-51=19|61-51=10
61-52=0|61-52=9
61-52=6|61-52=9
61-55=0|61-55=6
61-56=3|61-56=5
61-58=2|61-58=3
61-58=5|61-58=3
61-59=3|61-59=2
61-6=53|61-6=55
61-8=52|61-8=53
61-8=55|61-8=53
61-9=53|61-9=52
61+1=63|61+1=62
61+11=73|61+11=72
61+12=72|61+12=73
61+12=75|61+12=73
61+14=73|61+14=75
61+15=79|61+15=76
61+18=70|61+18=79
61+18=76|61+18=79
61+19=86|61+19=80
61+19=89|61+19=80
61+2=62|61+2=63
61+21=83|61+21=82
61+22=82|61+22=83
61+22=85|61+22=83
61+24=83|61+24=85
61+25=89|61+25=86
61+28=80|61+28=89
61+28=86|61+28=89
61+29=99|61+29=90
61+31=93|61+31=92
61+32=92|61+32=93
61+32=95|61+32=93
61+34=93|61+34=95
61+35=99|61+35=96
61+38=90|61+38=99
61+38=96|61+38=99
61+39=106|61+39=100
61+39=109|61+39=100
61+41=103|61+41=102
61+42=102|61+42=103
61+42=105|61+42=103
61+44=103|61+44=105
61+45=109|61+45=106
61+48=100|61+48=109
61+48=106|61+48=109
61+49=116|61+49=110
61+49=119|61+49=110
61+5=69|61+5=66
61+51=113|61+51=112
61+52=112|61+52=113
61+52=115|61+52=113
61+54=113|61+54=115
61+55=119|61+55=116
61+58=110|61+58=119
61+58=116|61+58=119
61+59=129|61+59=120
61+61=123|61+61=122
61+62=122|61+62=123
61+62=125|61+62=123
61+64=123|61+64=125
61+65=129|61+65=126
61+68=120|61+68=129
61+68=126|61+68=129
61+69=136|61+69=130
61+69=139|61+69=130
61+71=133|61+71=132
61+72=132|61+72=133
61+72=135|61+72=133
61+74=133|61+74=135
61+75=139|61+75=136
61+78=130|61+78=139
61+78=136|61+78=139
61+79=146|61+79=140
61+79=149|61+79=140
61+8=60|61+8=69
61+8=66|61+8=69
61+81=143|61+81=142
61+82=142|61+82=143
61+82=145|61+82=143
61+84=143|61+84=145
61+85=149|61+85=146
61+88=140|61+88=149
61+88=146|61+88=149
61+89=156|61+89=150
61+9=76|61+9=70
61+9=79|61+9=70
61+91=153|61+91=152
61+92=152|61+92=153
61+92=155|61+92=153
61+94=153|61+94=155
61+95=159|61+95=156
61+98=156|61+98=159
61+99=166|61+99=160
62-12=56|62-12=50
62-12=59|62-12=50
62-13=40|62-13=49
62-13=46|62-13=49
62-16=40|62-16=46
62-16=49|62-16=46
62-17=43|62-17=45
62-19=42|62-19=43
62-2=66|62-2=60
62-2=69|62-2=60
62-22=46|62-22=40
62-22=49|62-22=40
62-23=30|62-23=39
62-23=36|62-23=39
62-26=30|62-26=36
62-26=39|62-26=36
62-27=33|62-27=35
62-29=32|62-29=33
62-3=50|62-3=59
62-3=56|62-3=59
62-32=36|62-32=30
62-32=39|62-32=30
62-33=20|62-33=29
62-33=26|62-33=29
62-36=20|62-36=26
62-36=29|62-36=26
62-37=23|62-37=25
62-39=22|62-39=23
62-42=26|62-42=20
62-42=29|62-42=20
62-43=10|62-43=19
62-43=16|62-43=19
62-46=10|62-46=16
62-46=19|62-46=16
62-47=13|62-47=15
62-49=12|62-49=13
62-52=16|62-52=10
62-52=19|62-52=10
62-53=0|62-53=9
62-53=6|62-53=9
62-56=0|62-56=6
62-56=9|62-56=6
62-57=3|62-57=5
62-59=2|62-59=3
62-6=50|62-6=56
62-6=59|62-6=56
62-7=53|62-7=55
62-9=52|62-9=53
62+1=62|62+1=63
62+1=65|62+1=63
62+11=72|62+11=73
62+11=75|62+11=73
62+13=73|62+13=75
62+14=70|62+14=76
62+14=79|62+14=76
62+17=70|62+17=79
62+17=76|62+17=79
62+18=86|62+18=80
62+18=89|62+18=80
62+21=82|62+21=83
62+21=85|62+21=83
62+23=83|62+23=85
62+24=80|62+24=86
62+24=89|62+24=86
62+27=80|62+27=89
62+27=86|62+27=89
62+28=96|62+28=90
62+28=99|62+28=90
62+3=63|62+3=65
62+31=92|62+31=93
62+31=95|62+31=93
62+33=93|62+33=95
62+34=90|62+34=96
62+34=99|62+34=96
62+37=90|62+37=99
62+37=96|62+37=99
62+38=106|62+38=100
62+38=109|62+38=100
62+4=60|62+4=66
62+4=69|62+4=66
62+41=102|62+41=103
62+41=105|62+41=103
62+43=103|62+43=105
62+44=100|62+44=106
62+44=109|62+44=106
62+47=100|62+47=109
62+47=106|62+47=109
62+48=116|62+48=110
62+48=119|62+48=110
62+51=112|62+51=113
62+51=115|62+51=113
62+53=113|62+53=115
62+54=110|62+54=116
62+54=119|62+54=116
62+57=110|62+57=119
62+57=116|62+57=119
62+58=126|62+58=120
62+58=129|62+58=120
62+61=122|62+61=123
62+61=125|62+61=123
62+63=123|62+63=125
62+64=120|62+64=126
62+64=129|62+64=126
62+67=120|62+67=129
62+67=126|62+67=129
62+68=136|62+68=130
62+68=139|62+68=130
62+7=60|62+7=69
62+7=66|62+7=69
62+71=132|62+71=133
62+71=135|62+71=133
62+73=133|62+73=135
62+74=130|62+74=136
62+74=139|62+74=136
62+77=130|62+77=139
62+77=136|62+77=139
62+78=146|62+78=140
62+78=149|62+78=140
62+8=76|62+8=70
62+8=79|62+8=70
62+81=142|62+81=143
62+81=145|62+81=143
62+83=143|62+83=145
62+84=140|62+84=146
62+84=149|62+84=146
62+87=140|62+87=149
62+87=146|62+87=149
62+88=156|62+88=150
62+88=159|62+88=150
62+91=152|62+91=153
62+91=155|62+91=153
62+93=153|62+93=155
62+94=150|62+94=156
62+94=159|62+94=156
62+97=150|62+97=159
62+97=156|62+97=159
62+98=166|62+98=160
62+98=169|62+98=160
63-1=63|63-1=62
63-11=53|63-11=52
63-13=56|63-13=50
63-13=59|63-13=50
63-14=40|63-14=49
63-14=46|63-14=49
63-17=40|63-17=46
63-17=49|63-17=46
63-18=43|63-18=45
63-21=43|63-21=42
63-23=46|63-23=40
63-23=49|63-23=40
63-24=30|63-24=39
63-24=36|63-24=39
63-27=30|63-27=36
63-27=39|63-27=36
63-28=33|63-28=35
63-3=66|63-3=60
63-3=69|63-3=60
63-31=33|63-31=32
63-33=36|63-33=30
63-33=39|63-33=30
63-34=20|63-34=29
63-34=26|63-34=29
63-37=20|63-37=26
63-37=29|63-37=26
63-38=23|63-38=25
63-4=50|63-4=59
63-4=56|63-4=59
63-41=23|63-41=22
63-43=26|63-43=20
63-43=29|63-43=20
63-44=10|63-44=19
63-44=16|63-44=19
63-47=10|63-47=16
63-47=19|63-47=16
63-48=13|63-48=15
63-51=13|63-51=12
63-53=16|63-53=10
63-53=19|63-53=10
63-54=0|63-54=9
63-54=6|63-54=9
63-57=0|63-57=6
63-57=9|63-57=6
63-61=3|63-61=2
63-7=50|63-7=56
63-7=59|63-7=56
63+12=73|63+12=75
63+13=79|63+13=76
63+17=86|63+17=80
63+17=89|63+17=80
63+19=83|63+19=82
63+2=63|63+2=65
63+22=83|63+22=85
63+23=80|63+23=86
63+23=89|63+23=86
63+27=96|63+27=90
63+27=99|63+27=90
63+29=93|63+29=92
63+3=60|63+3=66
63+3=69|63+3=66
63+32=93|63+32=95
63+33=90|63+33=96
63+33=99|63+33=96
63+37=106|63+37=100
63+37=109|63+37=100
63+39=103|63+39=102
63+42=103|63+42=105
63+43=100|63+43=106
63+43=109|63+43=106
63+47=116|63+47=110
63+47=119|63+47=110
63+49=113|63+49=112
63+52=113|63+52=115
63+53=110|63+53=116
63+53=119|63+53=116
63+57=126|63+57=120
63+57=129|63+57=120
63+59=123|63+59=122
63+62=123|63+62=125
63+63=120|63+63=126
63+63=129|63+63=126
63+67=136|63+67=130
63+67=139|63+67=130
63+69=133|63+69=132
63+7=79|63+7=70
63+72=133|63+72=135
63+73=130|63+73=136
63+73=139|63+73=136
63+77=146|63+77=140
63+77=149|63+77=140
63+79=143|63+79=142
63+82=143|63+82=145
63+83=140|63+83=146
63+83=149|63+83=146
63+87=156|63+87=150
63+87=159|63+87=150
63+89=153|63+89=152
63+9=73|63+9=72
63+92=153|63+92=155
63+93=150|63+93=156
63+93=159|63+93=156
63+97=166|63+97=160
63+97=169|63+97=160
63+99=163|63+99=162
64-1=62|64-1=63
64-1=65|64-1=63
64-11=52|64-11=53
64-11=55|64-11=53
64-12=53|64-12=52
64-14=56|64-14=50
64-14=59|64-14=50
64-15=40|64-15=49
64-2=63|64-2=62
64-21=42|64-21=43
64-21=45|64-21=43
64-22=43|64-22=42
64-24=46|64-24=40
64-24=49|64-24=40
64-25=30|64-25=39
64-31=32|64-31=33
64-31=35|64-31=33
64-32=33|64-32=32
64-34=36|64-34=30
64-34=39|64-34=30
64-35=20|64-35=29
64-4=66|64-4=60
64-4=69|64-4=60
64-41=22|64-41=23
64-41=25|64-41=23
64-42=23|64-42=22
64-44=26|64-44=20
64-44=29|64-44=20
64-45=10|64-45=19
64-5=50|64-5=59
64-51=12|64-51=13
64-51=15|64-51=13
64-52=13|64-52=12
64-54=16|64-54=10
64-54=19|64-54=10
64-55=0|64-55=9
64-61=2|64-61=3
64-61=5|64-61=3
64-62=3|64-62=2
64+1=63|64+1=65
64+12=70|64+12=76
64+12=79|64+12=76
64+15=76|64+15=79
64+16=86|64+16=80
64+16=89|64+16=80
64+18=83|64+18=82
64+19=82|64+19=83
64+19=85|64+19=83
64+2=60|64+2=66
64+2=69|64+2=66
64+21=83|64+21=85
64+22=80|64+22=86
64+22=89|64+22=86
64+25=86|64+25=89
64+26=96|64+26=90
64+28=93|64+28=92
64+29=92|64+29=93
64+29=95|64+29=93
64+31=93|64+31=95
64+32=90|64+32=96
64+32=99|64+32=96
64+35=96|64+35=99
64+36=106|64+36=100
64+36=109|64+36=100
64+38=103|64+38=102
64+39=102|64+39=103
64+39=105|64+39=103
64+41=103|64+41=105
64+42=100|64+42=106
64+42=109|64+42=106
64+45=106|64+45=109
64+46=116|64+46=110
64+46=119|64+46=110
64+48=113|64+48=112
64+49=112|64+49=113
64+49=115|64+49=113
64+5=66|64+5=69
64+51=113|64+51=115
64+52=110|64+52=116
64+52=119|64+52=116
64+55=116|64+55=119
64+56=126|64+56=120
64+58=123|64+58=122
64+59=122|64+59=123
64+59=125|64+59=123
64+6=76|64+6=70
64+6=79|64+6=70
64+61=123|64+61=125
64+62=120|64+62=126
64+62=129|64+62=126
64+65=126|64+65=129
64+66=136|64+66=130
64+66=139|64+66=130
64+68=133|64+68=132
64+69=132|64+69=133
64+69=135|64+69=133
64+71=133|64+71=135
64+72=130|64+72=136
64+72=139|64+72=136
64+75=136|64+75=139
64+76=146|64+76=140
64+76=149|64+76=140
64+78=143|64+78=142
64+79=142|64+79=143
64+79=145|64+79=143
64+8=73|64+8=72
64+81=143|64+81=145
64+82=140|64+82=146
64+82=149|64+82=146
64+85=146|64+85=149
64+86=156|64+86=150
64+86=159|64+86=150
64+88=153|64+88=152
64+89=152|64+89=153
64+89=155|64+89=153
64+9=72|64+9=73
64+91=153|64+91=155
64+92=150|64+92=156
64+92=159|64+92=156
64+95=156|64+95=159
64+96=166|64+96=160
64+96=169|64+96=160
64+98=163|64+98=162
64+99=162|64+99=163
64+99=165|64+99=163
65-12=55|65-12=53
65-15=56|65-15=50
65-15=59|65-15=50
65-2=65|65-2=63
65-22=45|65-22=43
65-25=46|65-25=40
65-25=49|65-25=40
65-32=35|65-32=33
65-35=36|65-35=30
65-35=39|65-35=30
65-42=25|65-42=23
65-45=26|65-45=20
65-45=29|65-45=20
65-52=15|65-52=13
65-55=16|65-55=10
65-55=19|65-55=10
65-62=5|65-62=3
65+1=69|65+1=66
65+11=79|65+11=76
65+14=76|65+14=79
65+15=86|65+15=80
65+15=89|65+15=80
65+17=83|65+17=82
65+21=89|65+21=86
65+24=86|65+24=89
65+25=96|65+25=90
65+25=99|65+25=90
65+27=93|65+27=92
65+31=99|65+31=96
65+34=96|65+34=99
65+35=106|65+35=100
65+35=109|65+35=100
65+37=103|65+37=102
65+4=66|65+4=69
65+41=109|65+41=106
65+44=106|65+44=109
65+45=116|65+45=110
65+45=119|65+45=110
65+47=113|65+47=112
65+5=76|65+5=70
65+5=79|65+5=70
65+51=119|65+51=116
65+54=116|65+54=119
65+55=126|65+55=120
65+55=129|65+55=120
65+57=123|65+57=122
65+61=129|65+61=126
65+64=126|65+64=129
65+65=136|65+65=130
65+65=139|65+65=130
65+67=133|65+67=132
65+7=73|65+7=72
65+71=139|65+71=136
65+74=136|65+74=139
65+75=146|65+75=140
65+75=149|65+75=140
65+77=143|65+77=142
65+81=149|65+81=146
65+84=146|65+84=149
65+85=156|65+85=150
65+85=159|65+85=150
65+87=153|65+87=152
65+91=159|65+91=156
65+94=156|65+94=159
65+95=166|65+95=160
65+95=169|65+95=160
65+97=163|65+97=162
66-1=63|66-1=65
66-11=53|66-11=55
66-13=52|66-13=53
66-13=55|66-13=53
66-14=53|66-14=52
66-16=59|66-16=50
66-21=43|66-21=45
66-23=42|66-23=43
66-23=45|66-23=43
66-24=43|66-24=42
66-26=49|66-26=40
66-3=62|66-3=63
66-3=65|66-3=63
66-31=33|66-31=35
66-33=32|66-33=33
66-33=35|66-33=33
66-34=33|66-34=32
66-36=39|66-36=30
66-4=63|66-4=62
66-41=23|66-41=25
66-43=22|66-43=23
66-43=25|66-43=23
66-44=23|66-44=22
66-46=29|66-46=20
66-51=13|66-51=15
66-53=12|66-53=13
66-53=15|66-53=13
66-54=13|66-54=12
66-56=19|66-56=10
66-6=69|66-6=60
66-61=3|66-61=5
66-63=2|66-63=3
66-63=5|66-63=3
66-64=3|66-64=2
66+14=86|66+14=80
66+14=89|66+14=80
66+17=82|66+17=83
66+17=85|66+17=83
66+24=96|66+24=90
66+27=92|66+27=93
66+27=95|66+27=93
66+34=106|66+34=100
66+34=109|66+34=100
66+37=102|66+37=103
66+37=105|66+37=103
66+4=76|66+4=70
66+4=79|66+4=70
66+44=116|66+44=110
66+44=119|66+44=110
66+47=112|66+47=113
66+47=115|66+47=113
66+54=126|66+54=120
66+57=122|66+57=123
66+57=125|66+57=123
66+64=136|66+64=130
66+64=139|66+64=130
66+67=132|66+67=133
66+67=135|66+67=133
66+7=72|66+7=73
66+7=75|66+7=73
66+74=146|66+74=140
66+74=149|66+74=140
66+77=142|66+77=143
66+77=145|66+77=143
66+84=156|66+84=150
66+84=159|66+84=150
66+87=152|66+87=153
66+87=155|66+87=153
66+94=166|66+94=160
66+94=169|66+94=160
66+97=162|66+97=163
66+97=165|66+97=163
67-1=60|67-1=66
67-1=69|67-1=66
67-11=50|67-11=56
67-11=59|67-11=56
67-12=53|67-12=55
67-14=52|67-14=53
67-14=55|67-14=53
67-15=53|67-15=52
67-17=56|67-17=50
67-17=59|67-17=50
67-21=40|67-21=46
67-21=49|67-21=46
67-22=43|67-22=45
67-24=42|67-24=43
67-24=45|67-24=43
67-25=43|67-25=42
67-27=46|67-27=40
67-27=49|67-27=40
67-31=30|67-31=36
67-31=39|67-31=36
67-32=33|67-32=35
67-34=32|67-34=33
67-34=35|67-34=33
67-35=33|67-35=32
67-37=36|67-37=30
67-37=39|67-37=30
67-4=62|67-4=63
67-41=20|67-41=26
67-41=29|67-41=26
67-42=23|67-42=25
67-44=22|67-44=23
67-44=25|67-44=23
67-45=23|67-45=22
67-47=26|67-47=20
67-47=29|67-47=20
67-5=63|67-5=62
67-51=10|67-51=16
67-51=19|67-51=16
67-52=13|67-52=15
67-54=12|67-54=13
67-54=15|67-54=13
67-55=13|67-55=12
67-57=16|67-57=10
67-57=19|67-57=10
67-61=0|67-61=6
67-61=9|67-61=6
67-62=3|67-62=5
67-64=2|67-64=3
67-64=5|67-64=3
67-65=3|67-65=2
67-7=66|67-7=60
67-7=69|67-7=60
67+12=70|67+12=79
67+12=76|67+12=79
67+13=86|67+13=80
67+13=89|67+13=80
67+15=83|67+15=82
67+16=82|67+16=83
67+16=85|67+16=83
67+18=83|67+18=85
67+19=80|67+19=86
67+2=60|67+2=69
67+2=66|67+2=69
67+22=80|67+22=89
67+22=86|67+22=89
67+23=96|67+23=90
67+23=99|67+23=90
67+25=93|67+25=92
67+26=92|67+26=93
67+26=95|67+26=93
67+28=93|67+28=95
67+29=90|67+29=96
67+3=76|67+3=70
67+3=79|67+3=70
67+32=90|67+32=99
67+32=96|67+32=99
67+33=106|67+33=100
67+33=109|67+33=100
67+35=103|67+35=102
67+36=102|67+36=103
67+36=105|67+36=103
67+38=103|67+38=105
67+39=100|67+39=106
67+42=100|67+42=109
67+42=106|67+42=109
67+43=116|67+43=110
67+43=119|67+43=110
67+45=113|67+45=112
67+46=112|67+46=113
67+46=115|67+46=113
67+48=113|67+48=115
67+49=110|67+49=116
67+5=73|67+5=72
67+52=110|67+52=119
67+52=116|67+52=119
67+53=126|67+53=120
67+53=129|67+53=120
67+55=123|67+55=122
67+56=122|67+56=123
67+56=125|67+56=123
67+58=123|67+58=125
67+59=120|67+59=126
67+6=72|67+6=73
67+6=75|67+6=73
67+62=120|67+62=129
67+62=126|67+62=129
67+63=136|67+63=130
67+63=139|67+63=130
67+65=133|67+65=132
67+66=132|67+66=133
67+66=135|67+66=133
67+68=133|67+68=135
67+69=130|67+69=136
67+72=130|67+72=139
67+72=136|67+72=139
67+73=146|67+73=140
67+73=149|67+73=140
67+75=143|67+75=142
67+76=142|67+76=143
67+76=145|67+76=143
67+78=143|67+78=145
67+79=140|67+79=146
67+8=73|67+8=75
67+82=140|67+82=149
67+82=146|67+82=149
67+83=156|67+83=150
67+83=159|67+83=150
67+85=153|67+85=152
67+86=152|67+86=153
67+86=155|67+86=153
67+88=153|67+88=155
67+89=150|67+89=156
67+9=70|67+9=76
67+92=150|67+92=159
67+92=156|67+92=159
67+93=166|67+93=160
67+93=169|67+93=160
67+95=163|67+95=162
67+96=162|67+96=163
67+96=165|67+96=163
67+98=163|67+98=165
67+99=160|67+99=166
68-12=50|68-12=56
68-12=59|68-12=56
68-15=52|68-15=53
68-16=53|68-16=52
68-19=46|68-19=49
68-2=69|68-2=66
68-22=40|68-22=46
68-22=49|68-22=46
68-25=42|68-25=43
68-26=43|68-26=42
68-29=36|68-29=39
68-32=30|68-32=36
68-32=39|68-32=36
68-35=32|68-35=33
68-36=33|68-36=32
68-39=26|68-39=29
68-42=20|68-42=26
68-42=29|68-42=26
68-45=22|68-45=23
68-46=23|68-46=22
68-49=16|68-49=19
68-5=62|68-5=63
68-52=10|68-52=16
68-52=19|68-52=16
68-55=12|68-55=13
68-56=13|68-56=12
68-59=6|68-59=9
68-6=63|68-6=62
68-62=0|68-62=6
68-62=9|68-62=6
68-65=2|68-65=3
68-66=3|68-66=2
68-9=56|68-9=59
68+1=60|68+1=69
68+1=66|68+1=69
68+11=70|68+11=79
68+11=76|68+11=79
68+12=86|68+12=80
68+12=89|68+12=80
68+14=83|68+14=82
68+17=83|68+17=85
68+18=80|68+18=86
68+18=89|68+18=86
68+2=76|68+2=70
68+2=79|68+2=70
68+21=80|68+21=89
68+21=86|68+21=89
68+22=96|68+22=90
68+22=99|68+22=90
68+24=93|68+24=92
68+27=93|68+27=95
68+28=90|68+28=96
68+28=99|68+28=96
68+31=90|68+31=99
68+31=96|68+31=99
68+32=106|68+32=100
68+32=109|68+32=100
68+34=103|68+34=102
68+37=103|68+37=105
68+38=100|68+38=106
68+38=109|68+38=106
68+4=73|68+4=72
68+41=100|68+41=109
68+41=106|68+41=109
68+42=116|68+42=110
68+42=119|68+42=110
68+44=113|68+44=112
68+47=113|68+47=115
68+48=110|68+48=116
68+48=119|68+48=116
68+51=110|68+51=119
68+51=116|68+51=119
68+52=126|68+52=120
68+52=129|68+52=120
68+54=123|68+54=122
68+57=123|68+57=125
68+58=120|68+58=126
68+58=129|68+58=126
68+61=120|68+61=129
68+61=126|68+61=129
68+62=136|68+62=130
68+62=139|68+62=130
68+64=133|68+64=132
68+67=133|68+67=135
68+68=130|68+68=136
68+68=139|68+68=136
68+7=73|68+7=75
68+71=130|68+71=139
68+71=136|68+71=139
68+72=146|68+72=140
68+72=149|68+72=140
68+74=143|68+74=142
68+77=143|68+77=145
68+78=140|68+78=146
68+78=149|68+78=146
68+8=70|68+8=76
68+8=79|68+8=76
68+81=140|68+81=149
68+81=146|68+81=149
68+82=156|68+82=150
68+82=159|68+82=150
68+84=153|68+84=152
68+87=153|68+87=155
68+88=150|68+88=156
68+88=159|68+88=156
68+91=156|68+91=159
68+92=166|68+92=160
68+92=169|68+92=160
68+94=163|68+94=162
68+97=163|68+97=165
68+98=160|68+98=166
68+98=169|68+98=166
69-13=50|69-13=56
69-14=53|69-14=55
69-16=52|69-16=53
69-16=55|69-16=53
69-17=53|69-17=52
69-19=56|69-19=50
69-23=40|69-23=46
69-24=43|69-24=45
69-26=42|69-26=43
69-26=45|69-26=43
69-27=43|69-27=42
69-29=46|69-29=40
69-3=60|69-3=66
69-33=30|69-33=36
69-34=33|69-34=35
69-36=32|69-36=33
69-36=35|69-36=33
69-37=33|69-37=32
69-39=36|69-39=30
69-43=20|69-43=26
69-44=23|69-44=25
69-46=22|69-46=23
69-46=25|69-46=23
69-47=23|69-47=22
69-49=26|69-49=20
69-53=10|69-53=16
69-54=13|69-54=15
69-56=12|69-56=13
69-56=15|69-56=13
69-57=13|69-57=12
69-59=16|69-59=10
69-6=62|69-6=63
69-63=0|69-63=6
69-64=3|69-64=5
69-66=2|69-66=3
69-66=5|69-66=3
69-67=3|69-67=2
69-7=63|69-7=62
69-9=66|69-9=60
69+1=76|69+1=70
69+1=79|69+1=70
69+11=86|69+11=80
69+11=89|69+11=80
69+13=83|69+13=82
69+14=82|69+14=83
69+14=85|69+14=83
69+17=80|69+17=86
69+21=99|69+21=90
69+23=93|69+23=92
69+24=92|69+24=93
69+24=95|69+24=93
69+27=90|69+27=96
69+3=73|69+3=72
69+31=106|69+31=100
69+31=109|69+31=100
69+33=103|69+33=102
69+34=102|69+34=103
69+34=105|69+34=103
69+37=100|69+37=106
69+4=72|69+4=73
69+4=75|69+4=73
69+41=116|69+41=110
69+41=119|69+41=110
69+43=113|69+43=112
69+44=112|69+44=113
69+44=115|69+44=113
69+47=110|69+47=116
69+51=129|69+51=120
69+53=123|69+53=122
69+54=122|69+54=123
69+54=125|69+54=123
69+57=120|69+57=126
69+61=136|69+61=130
69+61=139|69+61=130
69+63=133|69+63=132
69+64=132|69+64=133
69+64=135|69+64=133
69+67=130|69+67=136
69+7=70|69+7=76
69+71=146|69+71=140
69+71=149|69+71=140
69+73=143|69+73=142
69+74=142|69+74=143
69+74=145|69+74=143
69+77=140|69+77=146
69+81=156|69+81=150
69+83=153|69+83=152
69+84=152|69+84=153
69+84=155|69+84=153
69+87=150|69+87=156
69+91=166|69+91=160
69+93=163|69+93=162
69+94=162|69+94=163
69+94=165|69+94=163
