0+10=16|6+10=16
10-7=77|10+7=17
10-7=83|70-7=63
10-70=20|10+10=20
10-70=8|18-10=8
10-70=88|10+70=80
10-71=21|10+11=21
10-71=87|10+71=81
10-72=22|10+12=22
10-73=23|10+13=23
10-73=89|10+73=83
10-74=24|10+14=24
10-75=25|10+15=25
10-75=86|10+75=85
10-75=89|10+75=85
10-76=26|10+16=26
10-76=85|10+75=85
10-76=88|10+76=86
10-77=27|10+17=27
10-77=81|10+71=81
10-78=28|10+18=28
10-78=80|10+70=80
10-78=86|10+76=86
10-78=89|10+79=89
10-79=29|10+19=29
10-79=83|10+73=83
10-79=85|10+75=85
10-79=88|10+79=89
10-8=16|10+6=16
10-8=18|18-8=10
10-8=19|10+9=19
10-8=70|18-8=10
10-8=78|10+8=18
10-8=82|70-8=62
10-80=100|10+90=100
10-80=70|10+60=70
10-80=80|10+80=90
10-80=98|10+80=90
10-81=101|10+91=101
10-81=71|10+61=71
10-81=81|10+81=91
10-81=97|10+81=91
10-82=102|10+92=102
10-82=72|10+62=72
10-82=82|10+82=92
10-83=103|10+93=103
10-83=73|10+63=73
10-83=83|10+83=93
10-83=99|10+83=93
10-84=104|10+94=104
10-84=74|10+64=74
10-84=84|10+84=94
10-85=105|10+95=105
10-85=75|10+65=75
10-85=85|10+85=95
10-85=96|10+85=95
10-85=99|10+85=95
10-86=106|10+96=106
10-86=76|10+66=76
10-86=86|10+86=96
10-86=95|10+85=95
10-86=98|10+86=96
10-87=107|10+97=107
10-87=77|10+67=77
10-87=87|10+87=97
10-87=91|10+81=91
10-88=108|10+98=108
10-88=78|10+68=78
10-88=88|10+88=98
10-88=90|10+80=90
10-88=96|10+86=96
10-88=99|10+89=99
10-89=109|10+99=109
10-89=79|10+69=79
10-89=89|10+89=99
10-89=93|10+83=93
10-89=95|10+85=95
10-89=98|10+89=99
10-9=10|19-9=10
10-9=13|18-5=13
10-9=15|18-3=15
10-9=18|10+9=19
10-9=67|70-3=67
10-9=79|10+9=19
10-9=8|18-9=9
10-9=81|70-9=61
10-90=108|10+90=100
10-90=180|10+90=100
10-90=40|10+30=40
10-90=60|10+50=60
10-91=107|10+91=101
10-91=181|10+91=101
10-91=41|10+31=41
10-91=61|10+51=61
10-92=182|10+92=102
10-92=42|10+32=42
10-92=62|10+52=62
10-93=109|10+93=103
10-93=183|10+93=103
10-93=43|10+33=43
10-93=63|10+53=63
10-94=184|10+94=104
10-94=44|10+34=44
10-94=64|10+54=64
10-95=106|10+95=105
10-95=109|10+95=105
10-95=185|10+95=105
10-95=45|10+35=45
10-95=65|10+55=65
10-96=105|10+95=105
10-96=108|10+96=106
10-96=186|10+96=106
10-96=46|10+36=46
10-96=66|10+56=66
10-97=101|10+91=101
10-97=187|10+97=107
10-97=47|10+37=47
10-97=67|10+57=67
10-98=100|10+90=100
10-98=106|10+96=106
10-98=109|10+99=109
10-98=188|10+98=108
10-98=48|10+38=48
10-98=68|10+58=68
10-99=103|10+93=103
10-99=105|10+95=105
10-99=108|10+99=109
10-99=189|10+99=109
10-99=49|10+39=49
10-99=69|10+59=69
10+0=16|10+6=16
10+0=19|10+9=19
10+0=2|10-8=2
10+0=78|10+8=18
10+1=17|18-1=17
10+1=18|18+1=19
10+1=3|10-1=9
10+1=5|10-1=9
10+1=69|70-1=69
10+1=77|10+7=17
10+1=79|18+1=19
10+10=26|10+10=20
10+10=29|10+10=20
10+10=60|70-10=60
10+10=8|18-10=8
10+10=88|10+70=80
10+11=28|18+11=29
10+11=59|70-11=59
10+11=7|18-11=7
10+11=87|10+71=81
10+12=23|10+12=22
10+12=38|18+12=30
10+12=58|70-12=58
10+12=6|18-12=6
10+12=90|18+12=30
10+13=22|10+12=22
10+13=25|10+13=23
10+13=28|10+19=29
10+13=37|18+13=31
10+13=5|18-13=5
10+13=57|70-13=57
10+13=89|10+73=83
10+13=91|18+13=31
10+14=4|18-14=4
10+14=56|70-14=56
10+14=92|18+14=32
10+15=23|10+13=23
10+15=28|10+16=26
10+15=3|18-15=3
10+15=39|18+15=33
10+15=55|70-15=55
10+15=86|10+75=85
10+15=89|10+75=85
10+15=93|18+15=33
10+16=2|18-16=2
10+16=20|10+10=20
10+16=29|10+16=26
10+16=54|70-16=54
10+16=85|10+75=85
10+16=88|10+76=86
10+16=94|18+16=34
10+17=1|18-17=1
10+17=36|18+17=35
10+17=39|18+17=35
10+17=53|70-17=53
10+17=81|10+71=81
10+17=95|18+17=35
10+18=23|10+19=29
10+18=25|10+16=26
10+18=34|16+18=34
10+18=37|18+19=37
10+18=38|10+18=28
10+18=52|70-18=52
10+18=80|10+70=80
10+18=86|10+76=86
10+18=89|10+79=89
10+18=96|18+18=36
10+19=20|10+10=20
10+19=26|10+16=26
10+19=51|70-19=51
10+19=83|10+73=83
10+19=85|10+75=85
10+19=88|10+79=89
10+19=97|18+19=37
10+2=0|10-2=8
10+2=13|10+2=12
10+2=16|18-2=16
10+2=28|18+2=20
10+2=6|10-2=8
10+2=68|70-2=68
10+2=9|10-2=8
10+20=36|10+20=30
10+20=39|10+20=30
10+20=50|10+20=30
10+20=80|70+20=90
10+20=98|10+28=38
10+21=38|18+21=39
10+21=49|70-21=49
10+21=81|70+21=91
10+21=97|10+27=37
10+21=99|18+21=39
10+22=33|10+22=32
10+22=48|18+22=40
10+22=82|70+22=92
10+23=32|10+22=32
10+23=35|10+23=33
10+23=38|10+29=39
10+23=47|18+23=41
10+23=83|70+23=93
10+23=99|10+29=39
10+24=46|70-24=46
10+24=84|70+24=94
10+25=33|10+23=33
10+25=38|10+26=36
10+25=45|10+35=45
10+25=49|18+25=43
10+25=85|70+25=95
10+25=96|10+26=36
10+25=99|10+29=39
10+26=30|10+20=30
10+26=39|10+26=36
10+26=44|70-26=44
10+26=86|70+26=96
10+26=95|10+26=36
10+26=98|10+28=38
10+27=43|16+27=43
10+27=46|18+27=45
10+27=49|18+27=45
10+27=87|70+27=97
10+27=91|10+27=37
10+28=33|10+29=39
10+28=35|10+26=36
10+28=42|70-28=42
10+28=44|16+28=44
10+28=47|18+29=47
10+28=48|10+38=48
10+28=88|70+28=98
10+28=90|10+28=38
10+28=96|10+28=38
10+28=99|10+28=38
10+29=30|10+20=30
10+29=36|10+26=36
10+29=41|18+23=41
10+29=89|70+29=99
10+29=93|10+29=39
10+29=95|10+29=39
10+29=98|10+28=38
10+3=1|10-3=7
10+3=12|10+2=12
10+3=15|18-3=15
10+3=18|10+9=19
10+3=27|18+3=21
10+3=67|70-3=67
10+3=79|10+9=19
10+30=108|10+90=100
10+30=180|10+90=100
10+30=46|10+30=40
10+30=49|10+30=40
10+31=107|10+91=101
10+31=181|10+91=101
10+31=39|70-31=39
10+31=48|18+31=49
10+32=182|10+92=102
10+32=38|70-32=38
10+32=43|10+32=42
10+32=58|18+32=50
10+32=60|18+32=50
10+32=90|18+32=50
10+33=109|10+93=103
10+33=183|10+93=103
10+33=37|70-33=37
10+33=42|10+32=42
10+33=45|10+33=43
10+33=48|10+39=49
10+33=57|18+33=51
10+33=61|18+33=51
10+33=91|18+33=51
10+34=184|10+94=104
10+34=36|70-34=36
10+34=62|18+34=52
10+34=92|18+34=52
10+35=106|10+95=105
10+35=109|10+95=105
10+35=185|10+95=105
10+35=35|10+25=35
10+35=43|10+33=43
10+35=48|10+36=46
10+35=59|18+35=53
10+35=63|18+35=53
10+35=93|18+35=53
10+36=105|10+95=105
10+36=108|10+96=106
10+36=186|10+96=106
10+36=34|70-36=34
10+36=40|10+30=40
10+36=49|10+36=46
10+36=64|18+36=54
10+36=94|18+36=54
10+37=101|10+91=101
10+37=187|10+97=107
10+37=33|70-37=33
10+37=56|18+37=55
10+37=59|18+37=55
10+37=65|18+37=55
10+37=95|18+37=55
10+38=100|10+90=100
10+38=106|10+96=106
10+38=109|10+99=109
10+38=188|10+98=108
10+38=32|70-38=32
10+38=43|10+39=49
10+38=45|10+36=46
10+38=54|16+38=54
10+38=57|18+39=57
10+38=58|18+38=56
10+38=66|18+38=56
10+38=96|18+38=56
10+39=103|10+93=103
10+39=105|10+95=105
10+39=108|10+99=109
10+39=189|10+99=109
10+39=31|70-39=31
10+39=40|10+30=40
10+39=46|10+36=46
10+39=67|18+39=57
10+39=97|18+39=57
10+4=5|10-4=6
10+4=66|70-4=66
10+40=118|70+40=110
10+40=170|70+40=110
10+40=30|10+40=50
10+40=56|10+40=50
10+40=59|10+40=50
10+40=68|10+48=58
10+40=98|10+48=58
10+41=117|70+41=111
10+41=171|70+41=111
10+41=29|70-41=29
10+41=58|18+41=59
10+41=67|10+47=57
10+41=69|18+41=59
10+41=97|10+47=57
10+41=99|18+41=59
10+42=172|70+42=112
10+42=28|70-42=28
10+42=53|10+42=52
10+42=68|18+42=60
10+42=80|18+42=60
10+43=119|70+43=113
10+43=173|70+43=113
10+43=27|70-43=27
10+43=52|10+42=52
10+43=55|10+43=53
10+43=58|10+49=59
10+43=67|18+43=61
10+43=69|10+49=59
10+43=81|18+43=61
10+43=99|10+49=59
10+44=174|70+44=114
10+44=26|70-44=26
10+44=82|18+44=62
10+45=116|70+45=115
10+45=119|70+45=115
10+45=175|70+45=115
10+45=25|70-45=25
10+45=53|10+43=53
10+45=58|10+46=56
10+45=66|10+46=56
10+45=69|10+49=59
10+45=83|18+45=63
10+45=96|10+46=56
10+45=99|10+49=59
10+46=118|70+46=116
10+46=176|70+46=116
10+46=24|70-46=24
10+46=50|10+40=50
10+46=59|10+46=56
10+46=65|10+46=56
10+46=68|10+48=58
10+46=84|18+46=64
10+46=98|10+48=58
10+47=177|70+47=117
10+47=23|70-47=23
10+47=66|18+47=65
10+47=69|18+47=65
10+47=85|18+47=65
10+48=178|70+48=118
10+48=22|70-48=22
10+48=53|10+49=59
10+48=55|10+46=56
10+48=64|16+48=64
10+48=67|18+49=67
10+48=68|18+48=66
10+48=86|18+48=66
10+49=118|70+49=119
10+49=179|70+49=119
10+49=21|70-49=21
10+49=50|10+40=50
10+49=56|10+46=56
10+49=63|10+49=59
10+49=65|10+49=59
10+49=68|10+48=58
10+49=87|18+49=67
10+49=98|10+48=58
10+5=1|10-9=1
10+5=13|18-5=13
10+5=18|10+6=16
10+5=29|18+5=23
10+5=4|10-6=4
10+5=65|70-5=65
10+5=76|10+6=16
10+5=79|10+9=19
10+50=108|10+90=100
10+50=128|70+50=120
10+50=180|10+90=100
10+50=20|70-50=20
10+50=66|10+50=60
10+50=69|10+50=60
10+50=78|10+60=70
10+50=88|10+58=68
10+51=107|10+91=101
10+51=127|70+51=121
10+51=181|10+91=101
10+51=19|70-51=19
10+51=68|18+51=69
10+51=77|10+61=71
10+51=87|10+57=67
10+51=89|18+51=69
10+52=18|70-52=18
10+52=182|10+92=102
10+52=63|10+52=62
10+52=78|18+52=70
10+53=109|10+93=103
10+53=129|70+53=123
10+53=17|70-53=17
10+53=183|10+93=103
10+53=62|10+52=62
10+53=65|10+53=63
10+53=68|10+59=69
10+53=77|18+53=71
10+53=79|10+63=73
10+53=89|10+59=69
10+54=16|70-54=16
10+54=184|10+94=104
10+55=106|10+95=105
10+55=109|10+95=105
10+55=126|70+55=125
10+55=129|70+55=125
10+55=15|70-55=15
10+55=185|10+95=105
10+55=63|10+53=63
10+55=68|10+56=66
10+55=76|10+65=75
10+55=79|10+65=75
10+55=86|10+56=66
10+55=89|10+59=69
10+56=108|10+96=106
10+56=128|70+56=126
10+56=14|70-56=14
10+56=186|10+96=106
10+56=55|10+55=65
10+56=60|10+50=60
10+56=69|10+56=66
10+56=75|10+65=75
10+56=78|10+66=76
10+56=88|10+58=68
10+57=13|70-57=13
10+57=187|10+97=107
10+57=51|10+51=61
10+57=76|18+57=75
10+57=79|18+57=75
10+58=12|70-58=12
10+58=188|10+98=108
10+58=50|10+50=60
10+58=56|10+56=66
10+58=59|10+59=69
10+58=63|10+59=69
10+58=65|10+56=66
10+58=74|16+58=74
10+58=77|18+59=77
10+58=78|18+58=76
10+59=108|10+99=109
10+59=11|70-59=11
10+59=128|70+59=129
10+59=189|10+99=109
10+59=53|10+53=63
10+59=55|10+55=65
10+59=60|10+50=60
10+59=66|10+56=66
10+59=73|10+63=73
10+59=75|10+65=75
10+59=78|10+69=79
10+59=88|10+58=68
10+6=10|10+6=16
10+6=12|18-6=12
10+6=19|10+6=16
10+6=2|10-8=2
10+6=64|70-6=64
10+6=75|10+6=16
10+6=78|10+8=18
10+60=10|70-60=10
10+60=138|70+60=130
10+60=190|70+60=130
10+60=50|10+50=60
10+60=68|10+58=68
10+60=76|10+60=70
10+60=79|10+60=70
10+60=80|10+80=90
10+60=98|10+80=90
10+61=137|70+61=131
10+61=191|70+61=131
10+61=51|10+51=61
10+61=78|18+61=79
10+61=81|10+81=91
10+61=9|70-61=9
10+61=97|10+81=91
10+62=192|70+62=132
10+62=52|10+52=62
10+62=73|10+62=72
10+62=8|70-62=8
10+62=82|10+82=92
10+62=88|18+62=80
10+63=139|70+63=133
10+63=193|70+63=133
10+63=53|10+53=63
10+63=7|70-63=7
10+63=72|10+62=72
10+63=75|10+63=73
10+63=78|10+69=79
10+63=83|10+83=93
10+63=87|18+63=81
10+63=99|10+83=93
10+64=194|70+64=134
10+64=54|10+54=64
10+64=6|70-64=6
10+64=84|10+84=94
10+65=136|70+65=135
10+65=139|70+65=135
10+65=195|70+65=135
10+65=5|70-65=5
10+65=55|10+55=65
10+65=73|10+63=73
10+65=78|10+66=76
10+65=85|10+85=95
10+65=89|18+65=83
10+65=96|10+85=95
10+65=99|10+85=95
10+66=138|70+66=136
10+66=15|10+65=75
10+66=196|70+66=136
10+66=4|70-66=4
10+66=56|10+56=66
10+66=65|10+56=66
10+66=70|10+60=70
10+66=79|10+66=76
10+66=86|10+86=96
10+66=98|10+86=96
10+67=11|10+61=71
10+67=197|70+67=137
10+67=3|70-67=3
10+67=57|10+57=67
10+67=61|10+57=67
10+67=86|18+67=85
10+67=87|10+87=97
10+67=89|18+67=85
10+68=10|10+60=70
10+68=16|10+66=76
10+68=19|10+69=79
10+68=198|70+68=138
10+68=2|70-68=2
10+68=58|10+58=68
10+68=60|10+58=68
10+68=66|10+58=68
10+68=69|10+58=68
10+68=73|10+69=79
10+68=75|10+66=76
10+68=84|16+68=84
10+68=87|18+69=87
10+68=88|10+88=98
10+69=1|70-69=1
10+69=13|10+63=73
10+69=138|70+69=139
10+69=15|10+65=75
10+69=199|70+69=139
10+69=59|10+59=69
10+69=63|10+59=69
10+69=65|10+59=69
10+69=70|10+60=70
10+69=76|10+66=76
10+69=89|10+89=99
10+69=98|10+89=99
10+7=11|18-7=11
10+7=26|18+7=25
10+7=29|18+7=25
10+7=63|70-7=63
10+7=71|10+7=17
10+70=148|70+70=140
10+70=28|10+18=28
10+70=86|10+70=80
10+70=89|10+70=80
10+71=147|70+71=141
10+71=88|18+71=89
10+72=80|18+72=90
10+72=83|10+72=82
10+72=98|18+72=90
10+73=149|70+73=143
10+73=81|18+73=91
10+73=82|10+72=82
10+73=85|10+73=83
10+73=88|10+79=89
10+73=97|18+73=91
10+74=82|18+74=92
10+75=146|70+75=145
10+75=149|70+75=145
10+75=83|10+73=83
10+75=88|10+76=86
10+75=99|10+75=85
10+76=148|70+76=146
10+76=25|10+16=26
10+76=65|10+75=85
10+76=80|10+70=80
10+76=84|18+76=94
10+76=89|10+76=86
10+76=95|10+75=85
10+77=21|10+17=27
10+77=61|10+71=81
10+77=85|18+77=95
10+77=91|10+71=81
10+77=96|18+77=95
10+77=99|18+77=95
10+78=20|10+18=28
10+78=26|10+18=28
10+78=29|10+18=28
10+78=60|10+70=80
10+78=66|10+76=86
10+78=69|10+79=89
10+78=83|10+79=89
10+78=85|10+76=86
10+78=86|18+78=96
10+78=90|10+70=80
10+78=94|16+78=94
10+78=96|10+76=86
10+78=97|18+79=97
10+78=98|18+78=96
10+78=99|10+79=89
10+79=148|70+79=149
10+79=23|10+19=29
10+79=25|10+19=29
10+79=63|10+73=83
10+79=65|10+75=85
10+79=80|10+70=80
10+79=86|10+76=86
10+79=87|18+79=97
10+79=93|10+73=83
10+79=95|10+75=85
10+79=98|10+79=89
10+8=10|18-8=10
10+8=13|10+9=19
10+8=15|10+6=16
10+8=24|16+8=24
10+8=27|18+9=27
10+8=28|18+8=26
10+8=62|70-8=62
10+8=70|10+8=18
10+8=76|10+8=18
10+8=79|10+8=18
10+80=10|10+60=70
10+80=108|10+98=108
10+80=158|70+80=150
10+80=160|70+80=150
10+80=190|70+80=150
10+80=78|10+68=78
10+80=88|10+88=98
10+80=96|10+80=90
10+80=99|10+80=90
10+81=11|10+61=71
10+81=157|70+81=151
10+81=161|70+81=151
10+81=191|70+81=151
10+81=87|10+87=97
10+81=89|18+81=99
10+81=98|18+81=99
10+82=108|18+82=100
10+82=12|10+62=72
10+82=162|70+82=152
10+82=180|18+82=100
10+82=192|70+82=152
10+82=93|10+82=92
10+83=107|18+83=101
10+83=13|10+63=73
10+83=159|70+83=153
10+83=163|70+83=153
10+83=181|18+83=101
10+83=193|70+83=153
10+83=89|10+89=99
10+83=92|10+82=92
10+83=95|10+83=93
10+83=98|10+89=99
10+84=14|10+64=74
10+84=164|70+84=154
10+84=182|18+84=102
10+84=194|70+84=154
10+85=109|10+99=109
10+85=15|10+65=75
10+85=156|70+85=155
10+85=159|70+85=155
10+85=165|70+85=155
10+85=183|18+85=103
10+85=195|70+85=155
10+85=86|10+86=96
10+85=89|10+89=99
10+85=93|10+83=93
10+85=98|10+86=96
10+86=105|10+96=106
10+86=158|70+86=156
10+86=16|10+66=76
10+86=166|70+86=156
10+86=184|18+86=104
10+86=196|70+86=156
10+86=35|10+85=95
10+86=55|10+85=95
10+86=75|10+66=76
10+86=88|10+88=98
10+86=90|10+80=90
10+86=99|10+86=96
10+87=101|10+97=107
10+87=106|18+87=105
10+87=109|18+87=105
10+87=167|70+87=157
10+87=17|10+67=77
10+87=185|18+87=105
10+87=197|70+87=157
10+87=31|10+81=91
10+87=51|10+81=91
10+87=71|10+67=77
10+88=100|10+98=108
10+88=104|16+88=104
10+88=106|10+98=108
10+88=107|18+89=107
10+88=108|18+88=106
10+88=109|10+98=108
10+88=168|70+88=158
10+88=18|10+68=78
10+88=186|18+88=106
10+88=198|70+88=158
10+88=30|10+80=90
10+88=36|10+86=96
10+88=39|10+89=99
10+88=50|10+80=90
10+88=56|10+86=96
10+88=59|10+89=99
10+88=70|10+68=78
10+88=76|10+68=78
10+88=79|10+68=78
10+88=86|10+88=98
10+88=93|10+89=99
10+88=95|10+86=96
10+89=103|10+99=109
10+89=105|10+99=109
10+89=108|10+98=108
10+89=158|70+89=159
10+89=169|70+89=159
10+89=187|18+89=107
10+89=19|10+69=79
10+89=199|70+89=159
10+89=33|10+83=93
10+89=35|10+85=95
10+89=53|10+83=93
10+89=55|10+85=95
10+89=73|10+69=79
10+89=75|10+69=79
10+89=88|10+88=98
10+89=90|10+80=90
10+89=96|10+86=96
10+9=10|10+9=19
10+9=16|10+6=16
10+9=2|10-8=2
10+9=61|70-9=61
10+9=73|10+9=19
10+9=75|10+9=19
10+9=78|10+8=18
10+9=9|18-9=9
10+90=106|10+90=100
10+90=109|10+90=100
10+90=168|70+90=160
10+90=180|70+90=160
10+90=188|10+98=108
10+90=48|10+38=48
10+90=50|10+50=60
10+90=68|10+58=68
10+90=80|10+80=90
10+90=98|10+80=90
10+91=108|18+91=109
10+91=167|70+91=161
10+91=181|70+91=161
10+91=187|10+97=107
10+91=189|18+91=109
10+91=51|10+51=61
10+91=81|10+81=91
10+91=97|10+81=91
10+92=103|10+92=102
10+92=118|18+92=110
10+92=170|18+92=110
10+92=182|70+92=162
10+92=52|10+52=62
10+92=82|10+82=92
10+93=102|10+92=102
10+93=105|10+93=103
10+93=108|10+99=109
10+93=117|18+93=111
10+93=169|70+93=163
10+93=171|18+93=111
10+93=183|70+93=163
10+93=189|10+99=109
10+93=53|10+53=63
10+93=83|10+83=93
10+93=99|10+83=93
10+94=172|18+94=112
10+94=184|70+94=164
10+94=54|10+54=64
10+94=84|10+84=94
10+95=103|10+93=103
10+95=108|10+96=106
10+95=119|18+95=113
10+95=166|70+95=165
10+95=169|70+95=165
10+95=173|18+95=113
10+95=185|70+95=165
10+95=186|10+96=106
10+95=189|10+99=109
10+95=55|10+55=65
10+95=85|10+85=95
10+95=96|10+85=95
10+95=99|10+85=95
10+96=100|10+90=100
10+96=109|10+96=106
10+96=168|70+96=166
10+96=174|18+96=114
10+96=186|70+96=166
10+96=188|10+98=108
10+96=45|10+36=46
10+96=56|10+56=66
10+96=65|10+56=66
10+96=86|10+86=96
10+96=98|10+86=96
10+97=116|18+97=115
10+97=119|18+97=115
10+97=175|18+97=115
10+97=187|70+97=167
10+97=41|10+37=47
10+97=57|10+57=67
10+97=61|10+57=67
10+97=87|10+87=97
10+98=103|10+99=109
10+98=105|10+96=106
10+98=114|16+98=114
10+98=117|18+99=117
10+98=118|18+98=116
10+98=176|18+98=116
10+98=188|70+98=168
10+98=40|10+38=48
10+98=46|10+38=48
10+98=49|10+38=48
10+98=58|10+58=68
10+98=60|10+58=68
10+98=66|10+58=68
10+98=69|10+58=68
10+98=88|10+88=98
10+99=100|10+90=100
10+99=106|10+96=106
10+99=168|70+99=169
10+99=177|18+99=117
10+99=188|10+98=108
10+99=189|70+99=169
10+99=43|10+39=49
10+99=45|10+39=49
10+99=59|10+59=69
10+99=63|10+59=69
10+99=65|10+59=69
10+99=89|10+89=99
10+99=98|10+89=99
11-0=9|11-8=3
11-1=18|17-1=16
11-1=72|11+1=12
11-1=76|17-1=16
11-1=78|71-1=70
11-10=27|11+10=21
11-10=67|71-10=61
11-10=81|71-10=61
11-11=68|71-11=60
11-11=8|17-11=6
11-11=80|71-11=60
11-12=29|11+12=23
11-12=58|71-12=59
11-12=6|17-12=5
11-12=69|71-12=59
11-12=9|17-12=5
11-12=99|71-12=59
11-13=68|71-13=58
11-13=98|71-13=58
11-14=26|11+14=25
11-14=29|11+14=25
11-14=67|71-14=57
11-14=9|17-14=3
11-14=97|71-14=57
11-15=28|11+15=26
11-15=58|71-15=56
11-15=66|71-15=56
11-15=96|71-15=56
11-16=26|11+15=26
11-16=56|71-15=56
11-16=59|71-16=55
11-16=65|71-16=55
11-16=7|17-16=1
11-16=95|71-16=55
11-17=22|11+11=22
11-17=64|71-17=54
11-17=94|71-17=54
11-18=21|11+10=21
11-18=27|11+16=27
11-18=28|11+18=29
11-18=30|11+19=30
11-18=59|71-18=53
11-18=63|71-18=53
11-18=93|71-18=53
11-19=24|11+13=24
11-19=26|11+15=26
11-19=38|11+19=30
11-19=62|71-19=52
11-19=90|11+19=30
11-19=92|71-19=52
11-2=16|17-2=15
11-2=19|17-2=15
11-2=68|71-2=69
11-2=73|11+2=13
11-2=75|17-2=15
11-2=89|71-2=69
11-20=37|11+20=31
11-20=57|71-20=51
11-20=61|71-20=51
11-20=91|11+20=31
11-21=58|71-21=50
11-21=60|71-21=50
11-21=90|71-21=50
11-21=92|11+21=32
11-22=39|11+22=33
11-22=48|71-22=49
11-22=93|11+22=33
11-23=94|11+23=34
11-24=36|11+24=35
11-24=39|11+24=35
11-24=95|11+24=35
11-25=38|11+25=36
11-25=48|71-25=46
11-25=96|11+25=36
11-26=36|11+25=36
11-26=46|71-25=46
11-26=49|71-26=45
11-26=97|11+26=37
11-27=32|11+21=32
11-27=98|11+27=38
11-28=31|11+20=31
11-28=37|11+26=37
11-28=38|11+28=39
11-28=40|11+29=40
11-28=49|71-28=43
11-28=99|11+28=39
11-29=34|11+23=34
11-29=36|11+25=36
11-29=48|11+29=40
11-3=74|17-3=14
11-3=88|71-3=68
11-30=47|11+30=41
11-31=48|71-31=40
11-32=38|71-32=39
11-32=49|11+32=43
11-32=99|71-32=39
11-33=98|71-33=38
11-34=46|11+34=45
11-34=49|11+34=45
11-34=97|71-34=37
11-35=38|71-35=36
11-35=48|11+35=46
11-35=96|71-35=36
11-36=36|71-35=36
11-36=39|71-36=35
11-36=46|11+35=46
11-36=95|71-36=35
11-37=42|11+31=42
11-37=94|71-37=34
11-38=39|71-38=33
11-38=41|11+30=41
11-38=47|11+36=47
11-38=48|11+38=49
11-38=50|11+39=50
11-38=93|71-38=33
11-39=44|11+33=44
11-39=46|11+35=46
11-39=58|11+39=50
11-39=60|11+39=50
11-39=90|11+39=50
11-39=92|71-39=32
11-4=16|11+4=15
11-4=19|17-4=13
11-4=73|17-4=13
11-4=75|11+4=15
11-4=87|71-4=67
11-40=37|71-40=31
11-40=57|11+40=51
11-40=61|11+40=51
11-40=91|11+40=51
11-41=38|71-41=30
11-41=62|11+41=52
11-41=90|71-41=30
11-41=92|11+41=52
11-42=28|71-42=29
11-42=59|11+42=53
11-42=63|11+42=53
11-42=93|11+42=53
11-43=64|11+43=54
11-43=94|11+43=54
11-44=56|11+44=55
11-44=59|11+44=55
11-44=65|11+44=55
11-44=95|11+44=55
11-45=28|71-45=26
11-45=58|11+45=56
11-45=66|11+45=56
11-45=96|11+45=56
11-46=26|71-45=26
11-46=29|71-46=25
11-46=56|11+45=56
11-46=67|11+46=57
11-46=97|11+46=57
11-47=52|11+41=52
11-47=68|11+47=58
11-47=98|11+47=58
11-48=29|71-48=23
11-48=51|11+40=51
11-48=57|11+46=57
11-48=58|11+48=59
11-48=60|11+49=60
11-48=69|11+48=59
11-48=99|11+48=59
11-49=54|11+43=54
11-49=56|11+45=56
11-49=68|11+49=60
11-49=80|11+49=60
11-5=18|11+5=16
11-5=68|71-5=66
11-5=72|17-5=12
11-5=76|11+5=16
11-5=86|71-5=66
11-5=9|11-5=6
11-50=27|71-50=21
11-50=67|11+50=61
11-50=81|11+50=61
11-51=28|71-51=20
11-51=82|11+51=62
11-52=18|71-52=19
11-52=69|11+52=63
11-52=79|71-52=19
11-52=83|11+52=63
11-53=78|71-53=18
11-53=84|11+53=64
11-54=66|11+54=65
11-54=69|11+54=65
11-54=77|71-54=17
11-54=85|11+54=65
11-55=18|71-55=16
11-55=68|11+55=66
11-55=76|71-55=16
11-55=86|11+55=66
11-56=16|71-55=16
11-56=19|71-56=15
11-56=66|11+55=66
11-56=75|71-56=15
11-56=87|11+56=67
11-57=62|11+51=62
11-57=74|71-57=14
11-57=88|11+57=68
11-58=19|71-58=13
11-58=61|11+50=61
11-58=67|11+56=67
11-58=68|11+58=69
11-58=70|11+59=70
11-58=73|71-58=13
11-58=89|11+58=69
11-59=64|11+53=64
11-59=66|11+55=66
11-59=72|71-59=12
11-59=78|11+59=70
11-6=16|11+5=16
11-6=17|17-6=11
11-6=66|71-5=66
11-6=69|71-6=65
11-6=71|17-6=11
11-6=77|11+6=17
11-6=85|71-6=65
11-6=9|11-8=3
11-60=17|71-60=11
11-60=61|11+50=61
11-60=71|71-60=11
11-60=77|11+60=71
11-61=18|71-61=10
11-61=62|11+51=62
11-61=70|71-61=10
11-62=63|11+52=63
11-62=79|11+62=73
11-62=8|71-62=9
11-63=64|11+53=64
11-64=65|11+54=65
11-64=76|11+64=75
11-64=79|11+64=75
11-65=66|11+55=66
11-65=78|11+65=76
11-65=8|71-65=6
11-66=6|71-65=6
11-66=67|11+56=67
11-66=76|11+65=76
11-66=9|71-66=5
11-67=68|11+57=68
11-67=72|11+61=72
11-68=69|11+58=69
11-68=71|11+60=71
11-68=77|11+66=77
11-68=78|11+68=79
11-68=80|11+69=80
11-68=9|71-68=3
11-69=70|11+59=70
11-69=74|11+63=74
11-69=76|11+65=76
11-69=88|11+69=80
11-7=12|11+1=12
11-7=18|17-7=10
11-7=70|71-1=70
11-7=78|11+7=18
11-7=84|71-7=64
11-70=21|11+10=21
11-70=7|17-10=7
11-70=87|11+70=81
11-71=22|11+11=22
11-72=23|11+12=23
11-72=89|11+72=83
11-73=24|11+13=24
11-74=25|11+14=25
