0+11=17|6+11=17
16-15=3|16-13=3
16-15=4|19-15=4
16-17=2|19-17=2
16-18=1|19-18=1
16-19=6|16-10=6
16-2=13|16-3=13
16-2=8|10-2=8
16-3=11|16-5=11
16-3=14|16-2=14
16-3=7|10-3=7
16-4=15|19-4=15
16-4=6|10-4=6
16-5=13|16-3=13
16-5=14|19-5=14
16-5=5|10-5=5
16-6=4|10-6=4
16-7=12|19-7=12
16-7=3|10-7=3
16-8=11|19-8=11
16-8=2|10-8=2
16-9=1|10-9=1
16+0=22|16+6=22
16+0=25|16+9=25
16+1=11|10+1=11
16+1=20|19+1=20
16+10=32|16+16=32
16+10=35|16+19=35
16+11=21|10+11=21
16+11=30|19+11=30
16+12=22|10+12=22
16+12=29|16+13=29
16+12=31|19+12=31
16+13=23|10+13=23
16+13=28|16+12=28
16+13=31|16+15=31
16+13=32|19+13=32
16+14=24|10+14=24
16+14=33|19+14=33
16+15=25|10+15=25
16+15=29|16+13=29
16+17=27|10+17=27
16+19=26|16+10=26
16+19=29|10+19=29
16+19=32|16+16=32
16+19=38|19+19=38
16+2=12|10+2=12
16+2=19|16+3=19
16+2=21|19+2=21
16+20=42|16+26=42
16+20=45|16+29=45
16+21=31|10+21=31
16+21=40|19+21=40
16+22=32|10+22=32
16+22=39|16+23=39
16+22=41|19+22=41
16+23=33|10+23=33
16+23=38|16+22=38
16+23=41|16+25=41
16+23=42|19+23=42
16+24=34|10+24=34
16+24=43|19+24=43
16+25=35|10+25=35
16+25=39|16+23=39
16+27=37|10+27=37
16+29=36|16+20=36
16+29=39|10+29=39
16+29=42|16+26=42
16+29=48|19+29=48
16+3=13|10+3=13
16+3=18|16+2=18
16+3=21|16+5=21
16+3=22|19+3=22
16+30=52|16+36=52
16+30=55|16+39=55
16+31=41|10+31=41
16+31=50|19+31=50
16+32=42|10+32=42
16+32=49|16+33=49
16+32=51|19+32=51
16+33=48|16+32=48
16+33=51|16+35=51
16+33=52|19+33=52
16+34=44|10+34=44
16+34=53|19+34=53
16+35=45|10+35=45
16+35=49|16+33=49
16+37=47|10+37=47
16+39=46|16+30=46
16+39=49|10+39=49
16+39=52|16+36=52
16+39=58|19+39=58
16+4=23|19+4=23
16+40=62|16+46=62
16+41=51|10+41=51
16+41=60|19+41=60
16+42=52|10+42=52
16+42=59|16+43=59
16+42=61|19+42=61
16+43=53|10+43=53
16+43=58|16+42=58
16+43=61|16+45=61
16+43=62|19+43=62
16+44=54|10+44=54
16+44=63|19+44=63
16+45=55|10+45=55
16+45=59|16+43=59
16+47=57|10+47=57
16+49=62|16+46=62
16+49=68|19+49=68
16+5=15|10+5=15
16+5=19|16+3=19
16+50=72|16+56=72
16+51=61|10+51=61
16+51=70|19+51=70
16+52=62|10+52=62
16+52=69|16+53=69
16+52=71|19+52=71
16+53=63|10+53=63
16+53=68|16+52=68
16+53=71|16+55=71
16+53=72|19+53=72
16+54=64|10+54=64
16+54=73|19+54=73
16+55=65|10+55=65
16+55=69|16+53=69
16+57=67|10+57=67
16+59=66|16+50=66
16+59=69|10+59=69
16+59=72|16+56=72
16+59=78|19+59=78
16+60=82|16+66=82
16+60=85|16+69=85
16+61=71|10+61=71
16+61=80|19+61=80
16+62=72|10+62=72
16+62=79|16+63=79
16+62=81|19+62=81
16+63=73|10+63=73
16+63=78|16+62=78
16+63=81|16+65=81
16+63=82|19+63=82
16+64=74|10+64=74
16+64=83|19+64=83
16+65=79|16+63=79
16+67=77|10+67=77
16+69=76|16+60=76
16+69=79|10+69=79
16+69=82|16+66=82
16+69=88|19+69=88
16+7=17|10+7=17
16+70=92|16+76=92
16+71=81|10+71=81
16+71=90|19+71=90
16+72=82|10+72=82
16+72=89|16+73=89
16+72=91|19+72=91
16+73=83|10+73=83
16+73=88|16+72=88
16+73=91|16+75=91
16+73=92|19+73=92
16+74=84|10+74=84
16+74=93|19+74=93
16+75=89|16+73=89
16+77=87|10+77=87
16+79=86|16+70=86
16+79=89|10+79=89
16+79=92|16+76=92
16+79=98|19+79=98
16+80=102|16+86=102
16+81=100|19+81=100
16+81=91|10+81=91
16+82=101|19+82=101
16+82=92|10+82=92
16+82=99|16+83=99
16+83=101|16+85=101
16+83=102|19+83=102
16+83=93|10+83=93
16+83=98|16+82=98
16+84=103|19+84=103
16+84=94|10+84=94
16+85=95|10+85=95
16+85=99|16+83=99
16+87=97|10+87=97
16+89=102|16+86=102
16+89=108|19+89=108
16+89=96|16+80=96
16+89=99|10+89=99
16+9=19|10+9=19
16+9=22|16+6=22
16+9=28|19+9=28
16+90=112|16+96=112
16+90=115|16+99=115
16+91=101|10+91=101
16+91=110|19+91=110
16+92=102|10+92=102
16+92=109|16+93=109
16+92=111|19+92=111
16+93=103|10+93=103
16+93=108|16+92=108
16+93=111|16+95=111
16+93=112|19+93=112
16+94=104|10+94=104
16+94=113|19+94=113
16+95=105|10+95=105
16+95=109|16+93=109
16+97=107|10+97=107
16+99=112|16+96=112
16+99=118|19+99=118
17-10=1|17-16=1
17-12=4|17-13=4
17-13=2|17-15=2
17-13=5|17-12=5
17-15=4|17-13=4
17-16=7|17-10=7
17-19=1|17-16=1
17-19=7|17-10=7
17-2=14|17-3=14
17-3=12|17-5=12
17-3=15|17-2=15
17-5=14|17-3=14
17-9=11|17-6=11
17+0=23|17+6=23
17+10=33|17+16=33
17+12=30|17+13=30
17+13=29|17+12=29
17+13=32|17+15=32
17+16=27|17+10=27
17+19=27|17+10=27
17+19=33|17+16=33
17+2=20|17+3=20
17+20=43|17+26=43
17+22=40|17+23=40
17+23=39|17+22=39
17+23=42|17+25=42
17+26=37|17+20=37
17+29=37|17+20=37
17+29=43|17+26=43
17+3=19|17+2=19
17+3=22|17+5=22
17+30=53|17+36=53
17+32=50|17+33=50
17+33=49|17+32=49
17+33=52|17+35=52
17+36=47|17+30=47
17+39=47|17+30=47
17+39=53|17+36=53
17+40=63|17+46=63
17+42=60|17+43=60
17+43=59|17+42=59
17+43=62|17+45=62
17+46=57|17+40=57
17+49=57|17+40=57
17+49=63|17+46=63
17+50=73|17+56=73
17+52=70|17+53=70
17+53=69|17+52=69
17+53=72|17+55=72
17+56=67|17+50=67
17+59=67|17+50=67
17+59=73|17+56=73
17+60=83|17+66=83
17+62=80|17+63=80
17+63=79|17+62=79
17+63=82|17+65=82
17+66=77|17+60=77
17+69=77|17+60=77
17+69=83|17+66=83
17+70=93|17+76=93
17+72=90|17+73=90
17+73=89|17+72=89
17+73=92|17+75=92
17+76=87|17+70=87
17+79=87|17+70=87
17+79=93|17+76=93
17+80=103|17+86=103
17+82=100|17+83=100
17+83=102|17+85=102
17+83=99|17+82=99
17+86=97|17+80=97
17+89=103|17+86=103
17+89=97|17+80=97
17+9=23|17+6=23
17+90=113|17+96=113
17+92=110|17+93=110
17+93=109|17+92=109
17+93=112|17+95=112
17+96=107|17+90=107
17+99=107|17+90=107
17+99=113|17+96=113
18-0=12|18-6=12
18-0=9|18-9=9
18-10=2|18-16=2
18-12=5|18-13=5
18-13=6|18-12=6
18-19=2|18-16=2
18-2=15|18-3=15
18-3=16|18-2=16
18-6=9|18-9=9
18-9=12|18-6=12
18+12=31|18+13=31
18+13=30|18+12=30
18+13=33|18+15=33
18+15=31|18+13=31
18+2=21|18+3=21
18+22=41|18+23=41
18+23=40|18+22=40
18+23=43|18+25=43
18+25=41|18+23=41
18+3=20|18+2=20
18+3=23|18+5=23
18+32=51|18+33=51
18+33=50|18+32=50
18+33=53|18+35=53
18+35=51|18+33=51
18+42=61|18+43=61
18+43=60|18+42=60
18+43=63|18+45=63
18+45=61|18+43=61
18+5=21|18+3=21
18+52=71|18+53=71
18+53=70|18+52=70
18+55=71|18+53=71
18+62=81|18+63=81
18+63=80|18+62=80
18+63=83|18+65=83
18+65=81|18+63=81
18+72=91|18+73=91
18+73=90|18+72=90
18+75=91|18+73=91
18+82=101|18+83=101
18+83=100|18+82=100
18+83=103|18+85=103
18+85=101|18+83=101
18+92=111|18+93=111
18+93=110|18+92=110
18+93=113|18+95=113
18+95=111|18+93=111
19-1=15|16-1=15
19-1=9|10-1=9
19-10=3|19-16=3
19-11=5|16-11=5
19-12=4|16-12=4
19-12=6|19-13=6
19-13=3|16-13=3
19-13=4|19-15=4
19-13=7|19-12=7
19-14=2|16-14=2
19-15=1|16-15=1
19-15=6|19-13=6
19-16=9|19-10=9
19-2=14|16-2=14
19-2=16|19-3=16
19-2=8|10-2=8
19-3=13|16-3=13
19-3=14|19-5=14
19-3=17|19-2=17
19-3=7|10-3=7
19-4=12|16-4=12
19-4=6|10-4=6
19-5=11|16-5=11
19-5=16|19-3=16
19-5=5|10-5=5
19-6=4|10-6=4
19-7=3|10-7=3
19-8=2|10-8=2
19-8=8|16-8=8
19-9=1|10-9=1
19+0=25|19+6=25
19+0=28|19+9=28
19+1=11|10+1=11
19+10=35|19+16=35
19+10=38|19+19=38
19+11=21|10+11=21
19+11=27|16+11=27
19+12=22|10+12=22
19+12=28|16+12=28
19+12=32|19+13=32
19+13=23|10+13=23
19+13=31|19+12=31
19+14=24|10+14=24
19+14=30|16+14=30
19+15=25|10+15=25
19+16=26|10+16=26
19+16=29|19+10=29
19+16=32|16+16=32
19+16=38|19+19=38
19+17=27|10+17=27
19+17=33|16+17=33
19+2=12|10+2=12
19+2=18|16+2=18
19+2=22|19+3=22
19+20=45|19+26=45
19+20=48|19+29=48
19+21=31|10+21=31
19+21=37|16+21=37
19+22=32|10+22=32
19+22=38|16+22=38
19+22=42|19+23=42
19+23=33|10+23=33
19+23=41|19+22=41
19+24=34|10+24=34
19+24=40|16+24=40
19+25=35|10+25=35
19+26=36|10+26=36
19+26=39|19+20=39
19+26=42|16+26=42
19+26=48|19+29=48
19+27=37|10+27=37
19+27=43|16+27=43
19+3=13|10+3=13
19+3=21|19+2=21
19+30=55|19+36=55
19+30=58|19+39=58
19+31=41|10+31=41
19+31=47|16+31=47
19+32=42|10+32=42
19+32=48|16+32=48
19+32=52|19+33=52
19+33=43|10+33=43
19+33=51|19+32=51
19+34=44|10+34=44
19+34=50|16+34=50
19+35=45|10+35=45
19+36=46|10+36=46
19+36=49|19+30=49
19+36=52|16+36=52
19+36=58|19+39=58
19+37=47|10+37=47
19+37=53|16+37=53
19+4=20|16+4=20
19+41=51|10+41=51
19+41=57|16+41=57
19+42=52|10+42=52
19+42=58|16+42=58
19+42=62|19+43=62
19+43=53|10+43=53
19+43=61|19+42=61
19+44=54|10+44=54
19+44=60|16+44=60
19+45=55|10+45=55
19+46=62|16+46=62
19+46=68|19+49=68
19+47=57|10+47=57
19+47=63|16+47=63
19+5=15|10+5=15
19+51=61|10+51=61
19+51=67|16+51=67
19+52=62|10+52=62
19+52=68|16+52=68
19+52=72|19+53=72
19+53=63|10+53=63
19+53=71|19+52=71
19+54=64|10+54=64
19+54=70|16+54=70
19+55=65|10+55=65
19+56=66|10+56=66
19+56=69|19+50=69
19+56=72|16+56=72
19+56=78|19+59=78
19+57=67|10+57=67
19+57=73|16+57=73
19+6=16|10+6=16
19+6=22|16+6=22
19+6=28|19+9=28
19+60=85|19+66=85
19+60=88|19+69=88
19+61=71|10+61=71
19+61=77|16+61=77
19+62=72|10+62=72
19+62=78|16+62=78
19+62=82|19+63=82
19+63=73|10+63=73
19+63=81|19+62=81
19+64=74|10+64=74
19+64=80|16+64=80
19+66=76|10+66=76
19+66=79|19+60=79
19+66=82|16+66=82
19+66=88|19+69=88
19+67=77|10+67=77
19+67=83|16+67=83
19+7=17|10+7=17
19+7=23|16+7=23
19+71=81|10+71=81
19+71=87|16+71=87
19+72=82|10+72=82
19+72=88|16+72=88
19+72=92|19+73=92
19+73=83|10+73=83
19+73=91|19+72=91
19+74=84|10+74=84
19+74=90|16+74=90
19+76=86|10+76=86
19+76=89|19+70=89
19+76=92|16+76=92
19+76=98|19+79=98
19+77=87|10+77=87
19+77=93|16+77=93
19+81=91|10+81=91
19+81=97|16+81=97
19+82=102|19+83=102
19+82=92|10+82=92
19+82=98|16+82=98
19+83=101|19+82=101
19+83=93|10+83=93
19+84=100|16+84=100
19+84=94|10+84=94
19+85=95|10+85=95
19+86=102|16+86=102
19+86=108|19+89=108
19+86=96|10+86=96
19+86=99|19+80=99
19+87=103|16+87=103
19+87=97|10+87=97
19+90=115|19+96=115
19+90=118|19+99=118
19+91=101|10+91=101
19+91=107|16+91=107
19+92=102|10+92=102
19+92=108|16+92=108
19+92=112|19+93=112
19+93=103|10+93=103
19+93=111|19+92=111
19+94=104|10+94=104
19+94=110|16+94=110
19+95=105|10+95=105
19+96=112|16+96=112
19+96=118|19+99=118
19+97=107|10+97=107
19+97=113|16+97=113
2+10=18|2+16=18
2+10=21|2+19=21
2+11=14|3+11=14
2+13=14|2+12=14
2+13=16|3+13=16
2+13=17|2+15=17
2+14=17|3+14=17
2+15=15|2+13=15
2+15=18|3+15=18
2+16=12|2+10=12
2+16=19|3+16=19
2+16=21|2+19=21
2+17=20|3+17=20
2+18=21|3+18=21
2+19=12|2+10=12
2+19=18|2+16=18
2+19=22|3+19=22
2+20=28|2+26=28
2+20=31|2+29=31
2+21=24|3+21=24
2+23=24|2+22=24
2+23=26|3+23=26
2+23=27|2+25=27
2+24=27|3+24=27
2+25=25|2+23=25
2+25=28|3+25=28
2+26=22|2+20=22
2+26=29|3+26=29
2+26=31|2+29=31
2+27=30|3+27=30
2+28=31|3+28=31
2+29=22|2+20=22
2+29=28|2+26=28
2+29=32|3+29=32
2+30=38|2+36=38
2+30=41|2+39=41
2+31=34|3+31=34
2+33=34|2+32=34
2+33=36|3+33=36
2+33=37|2+35=37
2+34=37|3+34=37
2+35=35|2+33=35
2+35=38|3+35=38
2+36=32|2+30=32
2+36=39|3+36=39
2+36=41|2+39=41
2+37=40|3+37=40
2+38=41|3+38=41
2+39=32|2+30=32
2+39=38|2+36=38
2+39=42|3+39=42
2+40=48|2+46=48
2+40=51|2+49=51
2+41=44|3+41=44
2+43=44|2+42=44
2+43=46|3+43=46
2+43=47|2+45=47
2+44=47|3+44=47
2+45=45|2+43=45
2+45=48|3+45=48
2+46=42|2+40=42
2+46=49|3+46=49
2+46=51|2+49=51
2+47=50|3+47=50
2+48=51|3+48=51
2+49=42|2+40=42
2+49=48|2+46=48
2+49=52|3+49=52
2+50=58|2+56=58
2+50=61|2+59=61
2+51=54|3+51=54
2+53=54|2+52=54
2+53=56|3+53=56
2+53=57|2+55=57
2+54=57|3+54=57
2+55=55|2+53=55
2+55=58|3+55=58
2+56=52|2+50=52
2+56=59|3+56=59
2+56=61|2+59=61
2+57=60|3+57=60
2+58=61|3+58=61
2+59=52|2+50=52
2+59=58|2+56=58
2+59=62|3+59=62
2+60=68|2+66=68
2+60=71|2+69=71
2+61=64|3+61=64
2+63=64|2+62=64
2+63=66|3+63=66
2+63=67|2+65=67
2+64=67|3+64=67
2+65=65|2+63=65
2+65=68|3+65=68
2+66=62|2+60=62
2+66=69|3+66=69
2+66=71|2+69=71
2+67=70|3+67=70
2+68=71|3+68=71
2+69=62|2+60=62
2+69=68|2+66=68
2+69=72|3+69=72
2+70=78|2+76=78
2+70=81|2+79=81
2+71=74|3+71=74
2+73=74|2+72=74
2+73=76|3+73=76
2+73=77|2+75=77
2+74=77|3+74=77
2+75=75|2+73=75
2+75=78|3+75=78
2+76=72|2+70=72
2+76=79|3+76=79
2+76=81|2+79=81
2+77=80|3+77=80
2+78=81|3+78=81
2+79=72|2+70=72
2+79=78|2+76=78
2+79=82|3+79=82
2+80=88|2+86=88
2+80=91|2+89=91
2+81=84|3+81=84
2+83=84|2+82=84
2+83=86|3+83=86
2+83=87|2+85=87
2+84=87|3+84=87
2+85=85|2+83=85
2+85=88|3+85=88
2+86=82|2+80=82
2+86=89|3+86=89
2+86=91|2+89=91
2+87=90|3+87=90
2+88=91|3+88=91
2+89=82|2+80=82
2+89=88|2+86=88
2+89=92|3+89=92
2+90=101|2+99=101
2+90=98|2+96=98
2+91=94|3+91=94
2+93=94|2+92=94
2+93=96|3+93=96
2+93=97|2+95=97
2+94=97|3+94=97
2+95=95|2+93=95
2+95=98|3+95=98
2+96=101|2+99=101
2+96=92|2+90=92
2+96=99|3+96=99
2+97=100|3+97=100
2+98=101|3+98=101
2+99=102|3+99=102
2+99=92|2+90=92
2+99=98|2+96=98
20-0=11|20-9=11
20-0=14|20-6=14
20-1=25|26-1=25
20-1=28|29-1=28
20-10=1|20-19=1
20-10=4|20-16=4
20-11=15|26-11=15
20-11=18|29-11=18
20-12=14|26-12=14
20-12=17|29-12=17
20-12=7|20-13=7
20-13=13|26-13=13
20-13=5|20-15=5
20-13=8|20-12=8
20-14=12|26-14=12
20-14=15|29-14=15
20-15=11|26-15=11
20-15=14|29-15=14
20-16=1|20-19=1
20-17=12|29-17=12
20-17=9|26-17=9
20-18=11|29-18=11
20-18=8|26-18=8
20-19=4|20-16=4
20-19=7|26-19=7
20-2=17|20-3=17
20-2=24|26-2=24
20-2=27|29-2=27
20-21=5|26-21=5
20-21=8|29-21=8
20-22=4|26-22=4
20-22=7|29-22=7
20-23=3|26-23=3
20-24=2|26-24=2
20-24=5|29-24=5
20-25=1|26-25=1
20-25=4|29-25=4
20-27=2|29-27=2
20-28=1|29-28=1
20-3=15|20-5=15
20-3=18|20-2=18
20-3=23|26-3=23
20-4=22|26-4=22
20-4=25|29-4=25
20-5=21|26-5=21
20-5=24|29-5=24
20-6=11|20-9=11
20-7=19|26-7=19
20-7=22|29-7=22
20-8=18|26-8=18
20-8=21|29-8=21
20-9=14|20-6=14
20-9=17|26-9=17
20+1=30|29+1=30
20+11=37|26+11=37
20+11=40|29+11=40
20+12=38|26+12=38
20+12=41|29+12=41
20+13=39|26+13=39
20+13=42|29+13=42
20+14=40|26+14=40
20+14=43|29+14=43
20+15=41|26+15=41
20+15=44|29+15=44
20+16=42|26+16=42
20+16=45|29+16=45
20+17=43|26+17=43
20+19=45|26+19=45
20+19=48|29+19=48
20+2=28|26+2=28
20+2=31|29+2=31
20+21=47|26+21=47
20+21=50|29+21=50
20+22=48|26+22=48
20+22=51|29+22=51
20+23=49|26+23=49
20+23=52|29+23=52
20+24=50|26+24=50
20+24=53|29+24=53
20+25=51|26+25=51
20+25=54|29+25=54
20+26=52|26+26=52
20+26=55|29+26=55
20+27=53|26+27=53
20+29=55|26+29=55
20+29=58|29+29=58
20+3=29|26+3=29
20+3=32|29+3=32
20+31=57|26+31=57
20+31=60|29+31=60
20+32=58|26+32=58
20+32=61|29+32=61
20+33=59|26+33=59
20+33=62|29+33=62
20+34=60|26+34=60
20+34=63|29+34=63
20+35=61|26+35=61
20+35=64|29+35=64
20+36=62|26+36=62
20+37=63|26+37=63
20+4=30|26+4=30
20+4=33|29+4=33
20+41=67|26+41=67
20+41=70|29+41=70
20+42=68|26+42=68
20+42=71|29+42=71
20+43=69|26+43=69
20+43=72|29+43=72
20+44=70|26+44=70
20+44=73|29+44=73
20+45=71|26+45=71
20+45=74|29+45=74
20+46=72|26+46=72
20+46=75|29+46=75
20+47=73|26+47=73
20+49=75|26+49=75
20+49=78|29+49=78
20+5=31|26+5=31
20+5=34|29+5=34
20+51=77|26+51=77
20+51=80|29+51=80
20+52=78|26+52=78
20+52=81|29+52=81
20+53=79|26+53=79
20+53=82|29+53=82
20+54=80|26+54=80
20+54=83|29+54=83
20+55=81|26+55=81
20+55=84|29+55=84
20+56=82|26+56=82
20+57=83|26+57=83
20+6=32|26+6=32
20+6=35|29+6=35
20+61=87|26+61=87
20+61=90|29+61=90
20+62=88|26+62=88
20+62=91|29+62=91
20+63=89|26+63=89
20+63=92|29+63=92
20+64=90|26+64=90
20+64=93|29+64=93
20+65=91|26+65=91
20+65=94|29+65=94
20+66=92|26+66=92
20+67=93|26+67=93
20+7=33|26+7=33
20+71=100|29+71=100
20+71=97|26+71=97
20+72=101|29+72=101
20+72=98|26+72=98
20+73=102|29+73=102
20+73=99|26+73=99
20+74=100|26+74=100
20+74=103|29+74=103
20+75=101|26+75=101
20+75=104|29+75=104
20+76=102|26+76=102
20+76=105|29+76=105
20+77=103|26+77=103
20+79=105|26+79=105
20+79=108|29+79=108
20+81=107|26+81=107
20+81=110|29+81=110
20+82=108|26+82=108
20+82=111|29+82=111
20+83=109|26+83=109
20+83=112|29+83=112
20+84=110|26+84=110
20+84=113|29+84=113
20+85=111|26+85=111
20+85=114|29+85=114
20+86=112|26+86=112
20+87=113|26+87=113
20+9=35|26+9=35
20+9=38|29+9=38
20+91=117|26+91=117
20+91=120|29+91=120
20+92=118|26+92=118
20+92=121|29+92=121
20+93=119|26+93=119
20+93=122|29+93=122
20+94=120|26+94=120
20+94=123|29+94=123
20+95=121|26+95=121
20+95=124|29+95=124
20+96=122|26+96=122
20+96=125|29+96=125
20+97=123|26+97=123
20+99=125|26+99=125
20+99=128|29+99=128
21-0=12|21-9=12
21-0=15|21-6=15
21-10=2|21-19=2
21-10=5|21-16=5
21-12=8|21-13=8
21-13=6|21-15=6
21-13=9|21-12=9
21-15=8|21-13=8
21-16=11|21-10=11
21-16=2|21-19=2
21-19=11|21-10=11
21-2=18|21-3=18
21-26=1|21-20=1
21-29=1|21-20=1
21-3=16|21-5=16
21-3=19|21-2=19
21-5=18|21-3=18
21-6=12|21-9=12
21+0=30|21+9=30
21+10=37|21+16=37
21+10=40|21+19=40
21+12=34|21+13=34
21+13=33|21+12=33
21+13=36|21+15=36
21+15=34|21+13=34
21+16=31|21+10=31
21+16=40|21+19=40
21+19=31|21+10=31
21+19=37|21+16=37
21+2=24|21+3=24
21+20=47|21+26=47
21+20=50|21+29=50
21+22=44|21+23=44
21+23=43|21+22=43
21+23=46|21+25=46
21+25=44|21+23=44
21+26=41|21+20=41
21+26=50|21+29=50
21+29=41|21+20=41
21+29=47|21+26=47
21+3=23|21+2=23
21+3=26|21+5=26
21+30=57|21+36=57
21+30=60|21+39=60
21+32=54|21+33=54
21+33=53|21+32=53
21+33=56|21+35=56
21+35=54|21+33=54
21+36=51|21+30=51
21+36=60|21+39=60
21+39=51|21+30=51
21+39=57|21+36=57
21+40=67|21+46=67
21+40=70|21+49=70
21+42=64|21+43=64
21+43=63|21+42=63
21+43=66|21+45=66
21+45=64|21+43=64
21+46=61|21+40=61
21+46=70|21+49=70
21+49=61|21+40=61
21+49=67|21+46=67
21+5=24|21+3=24
21+50=77|21+56=77
21+50=80|21+59=80
21+52=74|21+53=74
21+53=73|21+52=73
21+53=76|21+55=76
21+55=74|21+53=74
21+56=71|21+50=71
21+56=80|21+59=80
21+59=71|21+50=71
21+59=77|21+56=77
21+6=30|21+9=30
21+60=87|21+66=87
21+60=90|21+69=90
21+62=84|21+63=84
21+63=83|21+62=83
21+63=86|21+65=86
21+65=84|21+63=84
21+66=81|21+60=81
21+66=90|21+69=90
21+69=81|21+60=81
21+69=87|21+66=87
21+70=100|21+79=100
21+70=97|21+76=97
21+72=94|21+73=94
21+73=93|21+72=93
21+73=96|21+75=96
21+75=94|21+73=94
21+76=100|21+79=100
21+76=91|21+70=91
21+79=91|21+70=91
21+79=97|21+76=97
21+80=107|21+86=107
21+80=110|21+89=110
21+82=104|21+83=104
21+83=103|21+82=103
21+83=106|21+85=106
21+85=104|21+83=104
21+86=101|21+80=101
21+86=110|21+89=110
21+89=101|21+80=101
21+89=107|21+86=107
21+9=27|21+6=27
21+90=117|21+96=117
21+90=120|21+99=120
21+92=114|21+93=114
21+93=113|21+92=113
21+93=116|21+95=116
21+95=114|21+93=114
21+96=111|21+90=111
21+96=120|21+99=120
21+99=111|21+90=111
21+99=117|21+96=117
22-0=13|22-9=13
22-0=16|22-6=16
22-1=22|23-1=22
22-10=3|22-19=3
22-10=6|22-16=6
22-11=12|23-11=12
22-12=11|23-12=11
22-12=9|22-13=9
22-13=7|22-15=7
22-14=9|23-14=9
22-16=12|22-10=12
22-16=3|22-19=3
22-16=7|23-16=7
22-17=6|23-17=6
22-19=12|22-10=12
22-19=4|23-19=4
22-19=6|22-16=6
22-2=19|22-3=19
22-2=21|23-2=21
22-21=2|23-21=2
22-22=1|23-22=1
22-26=2|22-20=2
22-29=2|22-20=2
22-3=17|22-5=17
22-4=19|23-4=19
22-6=13|22-9=13
22-6=17|23-6=17
22-7=16|23-7=16
22-9=14|23-9=14
22-9=16|22-6=16
22+0=28|22+6=28
22+0=31|22+9=31
22+1=24|23+1=24
22+10=38|22+16=38
22+10=41|22+19=41
22+11=34|23+11=34
22+13=34|22+12=34
22+13=36|23+13=36
22+13=37|22+15=37
22+14=37|23+14=37
22+15=35|22+13=35
22+15=38|23+15=38
22+16=32|22+10=32
22+16=39|23+16=39
22+16=41|22+19=41
22+17=40|23+17=40
22+18=41|23+18=41
22+19=32|22+10=32
22+19=38|22+16=38
22+19=42|23+19=42
22+20=48|22+26=48
22+20=51|22+29=51
22+21=44|23+21=44
22+23=44|22+22=44
22+23=46|23+23=46
22+23=47|22+25=47
22+24=47|23+24=47
22+25=45|22+23=45
22+25=48|23+25=48
22+26=42|22+20=42
22+26=49|23+26=49
22+26=51|22+29=51
22+27=50|23+27=50
22+28=51|23+28=51
22+29=42|22+20=42
22+29=48|22+26=48
22+29=52|23+29=52
22+3=24|22+2=24
22+3=26|23+3=26
22+3=27|22+5=27
22+30=58|22+36=58
22+30=61|22+39=61
22+31=54|23+31=54
22+33=54|22+32=54
22+33=56|23+33=56
22+33=57|22+35=57
22+34=57|23+34=57
22+35=55|22+33=55
22+35=58|23+35=58
22+36=52|22+30=52
22+36=59|23+36=59
22+36=61|22+39=61
22+37=60|23+37=60
22+38=61|23+38=61
22+39=52|22+30=52
22+39=58|22+36=58
22+39=62|23+39=62
22+4=27|23+4=27
22+40=68|22+46=68
22+40=71|22+49=71
22+41=64|23+41=64
22+43=64|22+42=64
22+43=66|23+43=66
22+43=67|22+45=67
22+44=67|23+44=67
22+45=65|22+43=65
22+45=68|23+45=68
22+46=62|22+40=62
22+46=69|23+46=69
22+46=71|22+49=71
22+47=70|23+47=70
22+48=71|23+48=71
22+49=62|22+40=62
22+49=68|22+46=68
22+49=72|23+49=72
22+5=25|22+3=25
22+5=28|23+5=28
22+50=78|22+56=78
22+50=81|22+59=81
22+51=74|23+51=74
22+53=74|22+52=74
22+53=76|23+53=76
22+53=77|22+55=77
22+54=77|23+54=77
22+55=75|22+53=75
22+55=78|23+55=78
22+56=72|22+50=72
22+56=79|23+56=79
22+56=81|22+59=81
22+57=80|23+57=80
22+58=81|23+58=81
22+59=72|22+50=72
22+59=78|22+56=78
22+59=82|23+59=82
22+6=29|23+6=29
22+6=31|22+9=31
22+60=88|22+66=88
22+60=91|22+69=91
22+61=84|23+61=84
22+63=84|22+62=84
22+63=86|23+63=86
22+63=87|22+65=87
22+64=87|23+64=87
22+65=85|22+63=85
22+65=88|23+65=88
22+66=82|22+60=82
22+66=89|23+66=89
22+66=91|22+69=91
22+67=90|23+67=90
22+68=91|23+68=91
22+69=82|22+60=82
22+69=88|22+66=88
22+69=92|23+69=92
22+7=30|23+7=30
22+70=101|22+79=101
22+70=98|22+76=98
22+71=94|23+71=94
22+73=94|22+72=94
22+73=96|23+73=96
22+73=97|22+75=97
22+74=97|23+74=97
22+75=95|22+73=95
22+75=98|23+75=98
22+76=101|22+79=101
22+76=92|22+70=92
22+76=99|23+76=99
22+77=100|23+77=100
22+78=101|23+78=101
22+79=102|23+79=102
22+79=92|22+70=92
22+79=98|22+76=98
22+8=31|23+8=31
22+80=108|22+86=108
22+80=111|22+89=111
22+81=104|23+81=104
22+83=104|22+82=104
22+83=106|23+83=106
22+83=107|22+85=107
22+84=107|23+84=107
22+85=105|22+83=105
22+85=108|23+85=108
22+86=102|22+80=102
22+86=109|23+86=109
22+86=111|22+89=111
22+87=110|23+87=110
22+88=111|23+88=111
22+89=102|22+80=102
